Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Total Risk Score,Risk Category
E0542,123,None,None,None,None,Pass,6,Low
E0543,152,None,None,None,None,Fail,7,Moderate
E0544,88,Minor,None,None,None,Pass,7,Moderate
E0545,19,None,None,None,None,Fail,7,Moderate
E0546,138,None,None,None,None,Fail,7,Moderate
E0547,78,Minor,None,None,None,Pass,7,Moderate
E0548,93,None,None,None,Flagged,Pass,7,Moderate
E0549,111,None,None,None,Flagged,Pass,7,Moderate
E0550,79,None,None,None,None,Pass,6,Low
E0551,56,None,None,None,None,Pass,6,Low
E0552,191,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0553,169,None,None,None,None,Pass,6,Low
E0554,165,None,None,None,None,Pass,6,Low
E0555,138,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0556,62,None,None,None,None,Pass,6,Low
E0557,91,None,None,None,None,Fail,7,Moderate
E0558,11,None,None,Minor,Flagged,Pass,8,Moderate
E0559,198,None,None,None,None,Pass,6,Low
E0560,96,None,None,None,None,Pass,6,Low
E0561,78,None,None,None,None,Pass,6,Low
E0562,135,None,None,None,None,Pass,6,Low
E0563,93,None,None,None,Flagged,Pass,7,Moderate
E0564,145,None,None,Minor,Flagged,Pass,8,Moderate
E0565,31,None,None,None,None,Pass,6,Low
E0566,48,Minor,None,Minor,None,Pass,8,Moderate
E0567,155,None,None,None,None,Pass,6,Low
E0568,17,None,None,None,None,Pass,6,Low
E0569,147,None,None,None,Flagged,Pass,7,Moderate
E0570,103,Major,None,None,Flagged,Pass,9,Moderate
E0571,173,None,None,Minor,Flagged,Pass,8,Moderate
E0572,136,None,None,None,None,Pass,6,Low
E0573,136,None,None,Minor,None,Pass,7,Moderate
E0574,146,Minor,None,None,None,Pass,7,Moderate
E0575,141,None,None,None,None,Pass,6,Low
E0576,50,None,None,Major,Flagged,Pass,9,Moderate
E0577,133,None,None,None,None,Pass,6,Low
E0578,76,None,None,None,None,Pass,6,Low
E0579,88,None,None,None,Flagged,Pass,7,Moderate
E0580,161,None,None,None,None,Pass,6,Low
E0581,162,None,None,None,Flagged,Pass,7,Moderate
E0582,80,None,Within past 1-3 years,None,None,None,9,Moderate
E0583,171,Minor,None,None,None,Pass,7,Moderate
E0584,88,Minor,Within past year,None,None,Pass,9,Moderate
E0585,187,None,None,None,None,Pass,6,Low
E0586,11,None,None,None,None,Pass,6,Low
E0587,59,None,Within past year,None,None,Pass,8,Moderate
E0588,149,Minor,None,None,None,Pass,7,Moderate
E0589,166,None,None,Minor,None,Pass,7,Moderate
E0590,161,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0591,44,Minor,None,None,None,Pass,7,Moderate
E0592,21,None,None,None,None,Pass,6,Low
E0593,135,None,None,None,None,Fail,7,Moderate
E0594,65,None,None,None,None,Pass,6,Low
E0595,146,None,Within past year,None,Flagged,Pass,9,Moderate
E0596,44,None,None,None,None,Pass,6,Low
E0597,162,None,None,None,None,Pass,6,Low
E0598,127,None,None,None,None,Pass,6,Low
E0599,172,None,Within past year,None,None,Pass,8,Moderate
E0600,17,None,None,None,None,Fail,7,Moderate
E0601,164,None,None,None,None,Pass,6,Low
E0602,101,Minor,None,None,None,Pass,7,Moderate
E0603,57,None,None,None,Flagged,Pass,7,Moderate
E0604,193,None,None,None,Flagged,Pass,7,Moderate
E0605,53,None,None,None,None,Pass,6,Low
E0606,15,None,None,None,Flagged,Pass,7,Moderate
E0607,22,None,None,None,None,Pass,6,Low
E0608,115,None,None,None,Flagged,Fail,8,Moderate
E0609,34,None,None,Minor,None,Pass,7,Moderate
E0610,28,None,None,None,None,Pass,6,Low
E0611,60,None,None,None,None,Fail,7,Moderate
E0612,105,None,None,None,None,None,8,Moderate
E0613,18,None,None,None,Flagged,Fail,8,Moderate
E0614,170,None,None,None,None,Pass,6,Low
E0615,21,Major,None,Minor,Flagged,None,12,Moderate
E0616,166,None,None,None,None,Pass,6,Low
E0617,82,None,None,None,Flagged,Pass,7,Moderate
E0618,94,None,None,Minor,None,Fail,8,Moderate
E0619,50,None,None,None,None,Pass,6,Low
E0620,131,None,None,None,None,Pass,6,Low
E0621,160,None,None,None,None,Pass,6,Low
E0622,81,None,None,None,None,Pass,6,Low
E0623,168,None,None,None,None,Pass,6,Low
E0624,125,None,None,None,None,Pass,6,Low
E0625,153,None,None,None,None,Pass,6,Low
E0626,51,None,None,None,Flagged,Pass,7,Moderate
E0627,16,None,None,None,None,Pass,6,Low
E0628,179,None,None,None,None,Pass,6,Low
E0629,117,None,None,None,Flagged,Pass,7,Moderate
E0630,17,None,None,None,Flagged,Pass,7,Moderate
E0631,190,None,None,None,Flagged,Pass,7,Moderate
E0632,195,None,None,None,None,Pass,6,Low
E0633,37,None,None,None,None,Pass,6,Low
E0634,187,None,None,None,Flagged,Pass,7,Moderate
E0635,113,Minor,None,None,None,Pass,7,Moderate
E0636,195,None,None,None,Flagged,Pass,7,Moderate
E0637,114,None,None,None,None,Pass,6,Low
E0638,136,None,None,None,None,Pass,6,Low
E0639,77,None,Within past year,None,Flagged,Pass,9,Moderate
E0640,22,None,None,None,None,Pass,6,Low
E0641,144,None,None,None,None,Pass,6,Low
E0642,46,None,None,None,None,Pass,6,Low
E0643,151,None,None,None,None,Pass,6,Low
E0644,118,None,None,None,None,Pass,6,Low
E0645,149,None,Within past year,None,None,Pass,8,Moderate
E0646,150,Minor,None,None,None,Pass,7,Moderate
E0647,151,None,None,None,None,Pass,6,Low
E0648,53,None,None,None,None,Pass,6,Low
E0649,12,None,None,None,None,Pass,6,Low
E0650,173,None,Within past year,Minor,None,Pass,9,Moderate
E0651,131,None,None,None,None,Pass,6,Low
E0652,61,None,None,None,None,Pass,6,Low
E0653,107,None,None,Minor,None,Pass,7,Moderate
E0654,18,None,None,None,Flagged,Pass,7,Moderate
E0655,160,None,Within past year,None,None,Pass,8,Moderate
E0656,168,None,None,None,None,Pass,6,Low
E0657,48,None,None,None,None,Pass,6,Low
E0658,131,None,None,None,Flagged,Pass,7,Moderate
E0659,26,None,None,None,None,Fail,7,Moderate
E0660,76,None,None,None,None,Pass,6,Low
E0661,75,None,None,None,None,Pass,6,Low
E0662,194,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0663,111,None,None,None,None,Pass,6,Low
E0664,42,None,None,None,None,Pass,6,Low
E0665,193,None,None,None,None,Pass,6,Low
E0666,83,None,None,Minor,None,Pass,7,Moderate
E0667,179,None,None,None,None,Pass,6,Low
E0668,122,None,None,None,None,Pass,6,Low
E0669,112,Minor,None,None,None,Pass,7,Moderate
E0670,50,None,None,None,None,Pass,6,Low
E0671,23,None,None,None,None,Pass,6,Low
E0672,175,None,None,Minor,None,Pass,7,Moderate
E0673,35,None,None,None,Flagged,Pass,7,Moderate
E0674,193,None,Within past year,None,None,Pass,8,Moderate
E0675,91,None,None,Minor,None,Pass,7,Moderate
E0676,47,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E0677,75,None,None,None,None,Pass,6,Low
E0678,61,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0679,97,None,None,None,None,Pass,6,Low
E0680,147,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E0681,200,None,None,None,None,Pass,7,Moderate
E0682,186,None,None,None,None,Pass,6,Low
E0683,82,None,None,None,None,Pass,6,Low
E0684,24,None,None,None,None,Pass,6,Low
E0685,43,None,None,None,None,Pass,6,Low
E0686,190,None,None,None,Flagged,Pass,7,Moderate
E0687,105,None,None,None,None,Pass,6,Low
E0688,102,None,None,Minor,None,Pass,7,Moderate
E0689,63,None,None,None,Flagged,Pass,7,Moderate
E0690,163,None,None,None,None,Pass,6,Low
E0691,16,None,None,None,Flagged,Pass,7,Moderate
E0692,48,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E0693,159,None,None,None,None,Pass,6,Low
E0694,115,None,None,None,None,Pass,6,Low
E0695,100,None,None,None,None,Pass,6,Low
E0696,193,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0697,112,None,None,None,None,Pass,6,Low
E0698,69,Major,Within past year,Minor,None,Pass,11,Moderate
E0699,159,Major,None,None,Flagged,Pass,9,Moderate
E0700,145,None,None,Minor,None,Pass,7,Moderate
E0701,116,None,None,None,None,Pass,6,Low
E0702,172,None,None,Minor,None,Pass,7,Moderate
E0703,182,None,Within past 1-3 years,None,None,Fail,8,Moderate
E0704,138,None,None,Minor,None,Pass,7,Moderate
E0705,172,None,None,None,None,Pass,6,Low
E0706,100,None,None,Major,None,Pass,8,Moderate
E0707,18,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E0708,144,None,None,Minor,None,Pass,7,Moderate
E0709,41,None,None,None,None,Pass,6,Low
E0710,96,None,None,None,None,Pass,6,Low
E0711,71,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0712,14,None,None,None,None,Pass,6,Low
E0713,101,None,None,None,None,Pass,6,Low
E0714,21,None,None,None,Flagged,Pass,7,Moderate
E0715,153,None,None,Minor,Flagged,Fail,9,Moderate
E0716,83,None,None,None,None,Pass,6,Low
E0717,101,None,None,Minor,None,Pass,7,Moderate
E0718,155,None,None,None,None,Fail,7,Moderate
E0719,127,None,None,None,None,Pass,6,Low
E0720,63,Minor,None,None,None,None,9,Moderate
E0721,112,None,None,Minor,Flagged,Pass,8,Moderate
E0722,139,None,None,None,None,Pass,6,Low
E0723,155,None,None,None,None,Pass,6,Low
E0724,103,None,None,None,Flagged,Pass,7,Moderate
E0725,158,None,None,None,None,Pass,6,Low
E0726,72,None,None,None,Flagged,Pass,7,Moderate
E0727,55,None,None,Minor,None,Pass,7,Moderate
E0728,189,None,None,None,Flagged,Fail,8,Moderate
E0729,68,None,None,None,None,Pass,6,Low
E0730,198,None,None,None,None,Fail,7,Moderate
E0731,45,None,None,None,Flagged,Fail,8,Moderate
E0732,146,None,None,None,None,Pass,6,Low
E0733,80,Minor,None,None,None,Pass,7,Moderate
E0734,24,None,Within past year,None,Flagged,Pass,9,Moderate
E0735,155,None,None,None,None,Pass,6,Low
E0736,99,Minor,None,None,None,Fail,8,Moderate
E0737,114,None,None,None,None,Pass,6,Low
E0738,86,None,None,None,None,Fail,7,Moderate
E0739,115,None,None,None,None,Pass,6,Low
E0740,28,None,None,None,None,Pass,6,Low
E0741,132,None,None,None,None,Pass,6,Low
E0742,60,None,None,None,None,Pass,6,Low
E0743,171,Major,Within past 1-3 years,None,Flagged,Fail,11,Moderate
E0744,17,None,None,None,None,Pass,6,Low
E0745,200,None,None,None,None,Pass,7,Moderate
E0746,28,None,None,None,Flagged,Pass,7,Moderate
E0747,102,None,None,None,None,Pass,6,Low
E0748,60,Minor,None,None,None,Pass,7,Moderate
E0749,175,None,None,None,None,Pass,6,Low
E0750,166,None,None,None,None,Pass,6,Low
E0751,77,None,None,None,Flagged,Pass,7,Moderate
E0752,187,None,None,Minor,None,Pass,7,Moderate
E0753,114,Minor,Within past year,None,Flagged,Pass,10,Moderate
E0754,152,None,None,None,None,Pass,6,Low
E0755,111,None,None,None,None,Pass,6,Low
E0756,73,None,None,None,None,Pass,6,Low
E0757,80,None,None,None,None,Pass,6,Low
E0758,143,None,None,None,None,Pass,6,Low
E0759,139,None,None,None,None,Pass,6,Low
E0760,177,None,None,None,None,Pass,6,Low
E0761,120,None,None,None,None,Pass,6,Low
E0762,181,None,Within past 1-3 years,Major,None,Fail,10,Moderate
E0763,144,None,None,Minor,None,Pass,7,Moderate
E0764,31,None,None,None,None,Pass,6,Low
E0765,142,None,None,None,None,Pass,6,Low
E0766,59,None,None,None,None,Fail,7,Moderate
E0767,29,None,None,None,None,Pass,6,Low
E0768,75,None,None,None,None,Pass,6,Low
E0769,52,None,None,None,None,Pass,6,Low
E0770,28,None,None,None,None,Pass,6,Low
E0771,22,None,None,None,None,Pass,6,Low
E0772,155,None,None,None,None,Pass,6,Low
E0773,82,None,None,None,None,Pass,6,Low
E0774,40,None,None,None,None,Fail,7,Moderate
E0775,27,None,None,None,None,Pass,6,Low
E0776,119,None,None,None,Flagged,Pass,7,Moderate
E0777,25,None,None,None,None,Pass,6,Low
E0778,106,None,None,None,None,Pass,6,Low
E0779,125,None,None,None,None,Pass,6,Low
E0780,55,None,None,None,Flagged,Pass,7,Moderate
E0781,46,None,None,None,None,Pass,6,Low
E0782,73,None,None,Minor,None,Pass,7,Moderate
E0783,60,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0784,37,None,None,None,None,Pass,6,Low
E0785,147,None,None,Minor,Flagged,Pass,8,Moderate
E0786,79,None,None,None,Flagged,Pass,7,Moderate
E0787,185,None,Within past year,None,None,Pass,8,Moderate
E0788,43,None,Within past year,None,None,Pass,8,Moderate
E0789,145,None,None,None,None,Pass,6,Low
E0790,37,None,None,None,Flagged,Pass,7,Moderate
E0791,91,Minor,None,None,None,Pass,7,Moderate
E0792,196,None,None,None,None,Pass,6,Low
E0793,106,None,None,None,None,Pass,6,Low
E0794,52,None,None,None,None,Pass,6,Low
E0795,126,None,None,None,None,Pass,6,Low
E0796,182,None,None,None,None,Pass,6,Low
E0797,102,None,None,None,None,Pass,6,Low
E0798,29,None,None,None,None,Pass,6,Low
E0799,111,None,None,None,None,Pass,6,Low
E0800,137,None,None,None,None,Pass,6,Low
E0801,199,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0802,18,None,None,None,None,Pass,6,Low
E0803,199,None,None,None,None,Pass,6,Low
E0804,151,None,None,None,None,Pass,6,Low
E0805,87,None,None,None,Flagged,Pass,7,Moderate
E0806,89,None,None,None,None,Pass,6,Low
E0807,74,None,Within past year,None,None,Fail,9,Moderate
E0808,25,None,None,None,None,Pass,6,Low
E0809,22,None,None,None,None,Pass,6,Low
E0810,55,None,None,Minor,None,Pass,7,Moderate
E0811,15,None,None,None,None,Pass,6,Low
E0812,171,None,None,None,None,Pass,6,Low
E0813,181,Minor,None,None,None,None,9,Moderate
E0814,25,None,None,None,Flagged,Pass,7,Moderate
E0815,40,None,None,None,Flagged,Pass,7,Moderate
E0816,110,None,None,None,None,Pass,6,Low
E0817,123,None,None,Minor,None,Pass,7,Moderate
E0818,127,None,None,None,None,Pass,6,Low
E0819,153,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0820,12,None,None,None,None,Pass,6,Low
E0821,100,None,None,None,None,Pass,6,Low
E0822,54,None,None,None,None,Pass,6,Low
E0823,31,None,None,None,None,Pass,6,Low
E0824,157,None,None,None,None,Pass,6,Low
E0825,96,None,None,None,Flagged,Pass,7,Moderate
E0826,16,None,None,None,None,Pass,6,Low
E0827,95,None,None,Minor,None,Pass,7,Moderate
E0828,162,None,None,None,None,Pass,6,Low
E0829,75,None,None,None,None,Pass,6,Low
E0830,173,None,None,None,None,Pass,6,Low
E0831,65,None,None,None,Flagged,Pass,7,Moderate
E0832,93,None,None,None,Flagged,Pass,7,Moderate
E0833,81,None,None,None,None,Pass,6,Low
E0834,45,None,None,None,None,Pass,6,Low
E0835,75,None,None,None,None,Pass,6,Low
E0836,196,None,None,None,None,Pass,6,Low
E0837,93,None,None,None,None,Pass,6,Low
E0838,130,None,None,None,None,Pass,6,Low
E0839,73,None,None,None,None,Pass,6,Low
E0840,189,None,None,None,None,Pass,6,Low
E0841,14,Minor,None,None,None,Pass,7,Moderate
E0842,37,Minor,None,None,Flagged,Pass,8,Moderate
E0843,159,None,None,None,None,Pass,6,Low
E0844,111,None,None,None,None,Pass,6,Low
E0845,99,None,None,None,None,Pass,6,Low
E0846,86,None,None,None,None,Pass,6,Low
E0847,102,Minor,None,None,None,Pass,7,Moderate
E0848,162,None,None,None,None,Pass,6,Low
E0849,48,None,None,None,None,Pass,6,Low
E0850,84,None,None,None,None,Pass,6,Low
E0851,135,Minor,None,None,None,Pass,7,Moderate
E0852,177,None,None,None,None,Pass,6,Low
E0853,125,None,None,None,None,Fail,7,Moderate
E0854,193,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0855,126,None,None,None,None,Pass,6,Low
E0856,97,None,None,None,Flagged,Pass,7,Moderate
E0857,27,Minor,None,None,None,Pass,7,Moderate
E0858,146,None,None,None,Flagged,Pass,7,Moderate
E0859,80,Major,None,None,None,Pass,8,Moderate
E0860,179,None,None,None,Flagged,Pass,7,Moderate
E0861,146,None,None,None,None,Pass,6,Low
E0862,143,None,None,None,Flagged,Pass,7,Moderate
E0863,116,None,None,None,Flagged,Pass,7,Moderate
E0864,43,None,None,None,Flagged,Pass,7,Moderate
E0865,120,Minor,None,None,Flagged,Pass,8,Moderate
E0866,149,None,None,None,Flagged,Pass,7,Moderate
E0867,187,None,None,None,None,Pass,6,Low
E0868,191,None,None,None,None,Pass,6,Low
E0869,34,None,None,None,None,Pass,6,Low
E0870,90,None,None,None,None,Pass,6,Low
E0871,17,None,None,None,None,Pass,6,Low
E0872,108,None,None,None,None,Pass,6,Low
E0873,121,None,None,None,None,Pass,6,Low
E0874,186,None,None,None,None,Pass,6,Low
E0875,73,None,None,None,Flagged,Pass,7,Moderate
E0876,77,None,Within past 1-3 years,None,None,Fail,8,Moderate
E0877,85,None,None,Minor,None,Pass,7,Moderate
E0878,192,None,None,None,Flagged,None,9,Moderate
E0879,47,None,None,None,None,Fail,7,Moderate
E0880,149,None,None,None,None,Pass,6,Low
E0881,192,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0882,84,None,None,None,None,Pass,6,Low
E0883,37,None,None,None,None,Pass,6,Low
E0884,162,None,None,None,None,Pass,6,Low
E0885,109,Minor,None,None,Flagged,Pass,8,Moderate
E0886,189,None,None,None,None,Pass,6,Low
E0887,196,Major,None,None,None,Pass,8,Moderate
E0888,57,None,None,None,None,Pass,6,Low
E0889,17,None,Within past year,None,Flagged,Pass,9,Moderate
E0890,192,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0891,146,None,None,None,Flagged,Fail,8,Moderate
E0892,131,None,None,None,None,Pass,6,Low
E0893,153,None,None,None,None,Pass,6,Low
E0894,165,None,None,None,None,Pass,6,Low
E0895,81,Minor,None,None,None,Pass,7,Moderate
E0896,163,None,None,None,None,Pass,6,Low
E0897,72,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0898,75,None,None,None,None,Pass,6,Low
E0899,134,None,None,None,Flagged,Pass,7,Moderate
E0900,84,None,None,None,Flagged,Pass,7,Moderate
E0901,174,None,None,None,None,Pass,6,Low
E0902,108,Minor,None,None,None,Pass,7,Moderate
E0903,101,None,None,None,None,Pass,6,Low
E0904,153,None,None,Minor,None,Pass,7,Moderate
E0905,157,None,None,None,Flagged,Pass,7,Moderate
E0906,84,None,None,None,None,Pass,6,Low
E0907,129,None,None,None,None,Pass,6,Low
E0908,47,None,None,None,None,Fail,7,Moderate
E0909,70,None,None,None,Flagged,Pass,7,Moderate
E0910,87,None,None,None,None,Pass,6,Low
E0911,117,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E0912,21,None,None,None,None,Pass,6,Low
E0913,47,None,None,None,Flagged,Pass,7,Moderate
E0914,131,None,Within past year,None,None,Pass,8,Moderate
E0915,102,None,None,None,None,Pass,6,Low
E0916,47,None,None,None,None,Pass,6,Low
E0917,119,None,None,None,None,Pass,6,Low
E0918,167,None,Within past year,None,None,Pass,8,Moderate
E0919,73,None,None,None,None,Pass,6,Low
E0920,50,None,None,None,None,Pass,6,Low
E0921,23,None,Within past year,None,None,Pass,8,Moderate
E0922,193,None,None,None,None,Pass,6,Low
E0923,12,None,None,None,None,Pass,6,Low
E0924,181,None,None,None,None,Pass,6,Low
E0925,97,Minor,None,None,None,Pass,7,Moderate
E0926,161,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0927,57,None,None,None,None,None,8,Moderate
E0928,49,None,None,None,None,Pass,6,Low
E0929,88,None,None,None,None,Fail,7,Moderate
E0930,48,None,None,Minor,None,Pass,7,Moderate
E0931,26,Minor,None,None,None,Pass,7,Moderate
E0932,35,None,None,None,None,Fail,7,Moderate
E0933,102,None,None,None,None,Pass,6,Low
E0934,125,None,None,None,None,Pass,6,Low
E0935,97,None,None,None,None,Pass,6,Low
E0936,25,None,None,Minor,None,Pass,7,Moderate
E0937,138,Minor,None,None,None,Pass,7,Moderate
E0938,179,None,None,None,Flagged,Pass,7,Moderate
E0939,197,None,None,None,Flagged,Pass,7,Moderate
E0940,21,None,None,None,None,Pass,6,Low
E0941,184,None,None,None,Flagged,Pass,7,Moderate
E0942,155,None,None,Minor,None,Pass,7,Moderate
E0943,157,None,None,None,None,Pass,6,Low
E0944,60,None,None,None,None,None,8,Moderate
E0945,89,None,None,None,None,Pass,6,Low
E0946,46,None,None,None,None,Pass,6,Low
E0947,128,None,None,None,None,Pass,6,Low
E0948,22,None,None,Minor,None,Fail,8,Moderate
E0949,43,None,None,Minor,None,Pass,7,Moderate
E0950,26,None,None,None,None,Pass,6,Low
E0951,134,Minor,None,None,None,Pass,7,Moderate
E0952,82,None,None,None,Flagged,Pass,7,Moderate
E0953,66,None,None,None,Flagged,Pass,7,Moderate
E0954,160,None,None,None,None,Pass,6,Low
E0955,43,Major,None,None,None,Pass,8,Moderate
E0956,148,None,None,Minor,Flagged,Pass,8,Moderate
E0957,99,None,None,None,None,Pass,6,Low
E0958,136,Major,None,None,None,Pass,8,Moderate
E0959,48,None,None,None,Flagged,Pass,7,Moderate
E0960,175,None,None,None,None,Pass,6,Low
E0961,126,None,None,None,None,Pass,6,Low
E0962,37,None,None,None,None,Pass,6,Low
E0963,90,None,None,Minor,None,Fail,8,Moderate
E0964,166,None,None,None,None,Pass,6,Low
E0965,190,None,None,None,None,Pass,6,Low
E0966,66,None,None,None,None,None,8,Moderate
E0967,104,None,None,None,Flagged,Pass,7,Moderate
E0968,140,None,None,None,Flagged,Pass,7,Moderate
E0969,181,None,None,None,None,Pass,6,Low
E0970,37,None,None,None,None,Pass,6,Low
E0971,179,None,None,None,None,Pass,6,Low
E0972,99,None,None,None,None,Pass,6,Low
E0973,147,None,None,None,None,Pass,6,Low
E0974,48,None,None,None,None,Pass,6,Low
E0975,138,None,None,None,Flagged,Pass,7,Moderate
E0976,47,None,None,None,Flagged,Pass,7,Moderate
E0977,50,None,None,Major,Flagged,Pass,9,Moderate
E0978,46,None,None,None,None,Pass,6,Low
E0979,125,None,None,None,Flagged,Pass,7,Moderate
E0980,135,None,None,None,Flagged,Pass,7,Moderate
E0981,84,None,None,None,None,Pass,6,Low
E0982,160,None,None,Minor,None,Pass,7,Moderate
E0983,161,None,None,None,Flagged,Pass,7,Moderate
E0984,144,None,None,None,None,Pass,6,Low
E0985,149,Minor,None,None,Flagged,Pass,8,Moderate
E0986,75,None,None,None,None,Pass,6,Low
E0987,127,None,None,None,None,Pass,6,Low
E0988,131,None,None,None,None,Pass,6,Low
E0989,176,None,None,None,Flagged,Fail,8,Moderate
