Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Total Risk Score,Risk Category
E0471,743,Major,None,None,Flagged,None,13,High
E0472,659,Minor,None,Minor,Flagged,Fail,12,Moderate
E0473,430,Minor,None,None,Flagged,Pass,9,Moderate
E0474,481,None,None,None,None,Pass,7,Moderate
E0475,84,Major,Within past year,Major,None,Pass,12,Moderate
E0476,744,None,Within past year,None,Flagged,None,13,High
E0477,95,None,Within past year,Major,None,Fail,11,Moderate
E0478,341,Major,Within past year,None,Flagged,Fail,13,High
E0479,963,Minor,None,None,None,Pass,9,Moderate
E0480,341,None,Within past 1-3 years,None,Flagged,None,11,Moderate
E0481,950,Minor,Within past 1-3 years,Minor,None,Pass,11,Moderate
E0482,87,Minor,None,None,None,Pass,7,Moderate
E0483,837,Major,None,Minor,None,None,13,High
E0484,678,None,Within past year,None,None,Pass,10,Moderate
E0485,700,None,Within past 1-3 years,None,None,Fail,10,Moderate
E0486,874,None,Within past year,Minor,Flagged,Pass,12,Moderate
E0487,830,Minor,None,Minor,Flagged,Pass,11,Moderate
E0488,39,None,None,Minor,Flagged,None,10,Moderate
E0489,636,Minor,None,None,Flagged,None,12,Moderate
E0490,99,None,Within past year,None,None,None,10,Moderate
E0491,276,Minor,None,None,None,Fail,9,Moderate
E0492,367,Minor,Within past 1-3 years,None,None,Fail,10,Moderate
E0493,783,None,None,Major,None,None,12,Moderate
E0494,449,Major,None,Minor,None,Pass,10,Moderate
E0495,564,Major,Within past year,None,None,Pass,12,Moderate
E0496,200,Major,None,None,None,Pass,9,Moderate
E0497,317,Minor,Within past year,None,Flagged,Pass,11,Moderate
E0498,316,None,None,None,Flagged,Pass,8,Moderate
E0499,957,Major,None,None,None,Pass,10,Moderate
E0500,26,None,Within past 1-3 years,Major,None,Fail,10,Moderate
E0501,38,None,None,None,Flagged,Fail,8,Moderate
E0502,81,Minor,Within past year,Minor,Flagged,None,13,High
E0503,360,None,None,Major,None,Fail,10,Moderate
E0504,81,None,None,None,Flagged,Pass,7,Moderate
E0505,196,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E0506,195,None,Within past year,None,None,Pass,8,Moderate
E0507,506,None,Within past year,None,None,None,12,Moderate
E0508,217,None,Within past 1-3 years,None,Flagged,Fail,10,Moderate
E0509,159,None,Within past 1-3 years,None,None,None,9,Moderate
E0510,107,Major,Within past year,None,None,Pass,10,Moderate
E0511,196,None,Within past year,None,Flagged,None,11,Moderate
E0512,398,Major,None,Minor,Flagged,None,13,High
E0513,29,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E0514,810,Major,None,None,None,Fail,11,Moderate
E0515,981,None,Within past 1-3 years,None,None,None,11,Moderate
E0516,841,None,None,None,Flagged,Fail,10,Moderate
E0517,79,Major,None,None,Flagged,Fail,10,Moderate
E0518,291,Major,Within past year,Major,None,Pass,13,High
E0519,722,None,None,None,None,Pass,8,Moderate
E0520,452,Major,None,Major,Flagged,None,14,High
E0521,44,None,None,Minor,None,Pass,7,Moderate
E0522,220,None,None,None,None,Pass,7,Moderate
E0523,172,None,None,Minor,None,Pass,7,Moderate
E0524,331,Minor,Within past 1-3 years,Minor,Flagged,Fail,12,Moderate
E0525,118,None,Within past 1-3 years,None,None,Fail,8,Moderate
E0526,730,Minor,None,None,Flagged,Fail,11,Moderate
E0527,992,None,None,Major,None,Pass,10,Moderate
E0528,156,Minor,Within past 1-3 years,None,Flagged,Pass,9,Moderate
E0529,120,None,None,None,None,Pass,6,Low
E0530,97,None,None,None,None,Fail,7,Moderate
E0531,24,None,None,None,Flagged,Fail,8,Moderate
E0532,122,None,None,None,None,Pass,6,Low
E0533,27,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E0534,231,None,None,Minor,None,None,10,Moderate
E0535,534,None,None,None,None,Pass,8,Moderate
E0536,287,Major,Within past year,None,None,Pass,11,Moderate
E0537,569,None,None,None,Flagged,Pass,9,Moderate
E0538,322,None,None,None,Flagged,Fail,9,Moderate
E0539,868,None,Within past year,Minor,None,None,13,High
E0540,941,None,Within past 1-3 years,None,None,Pass,9,Moderate
E0541,548,Minor,None,None,Flagged,None,12,Moderate
E0542,752,Minor,None,Minor,None,Pass,10,Moderate
E0543,498,None,None,None,Flagged,None,10,Moderate
E0544,894,Minor,Within past year,Major,None,None,15,High
E0545,247,None,None,None,None,Fail,8,Moderate
E0546,191,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E0547,40,Major,None,None,Flagged,Pass,9,Moderate
E0548,224,Minor,Within past year,None,None,Pass,10,Moderate
E0549,161,Minor,Within past year,None,Flagged,Fail,11,Moderate
E0550,338,Minor,Within past 1-3 years,Minor,None,Fail,11,Moderate
E0551,584,Minor,Within past 1-3 years,None,None,None,12,Moderate
E0552,14,Minor,Within past year,Minor,None,Pass,10,Moderate
E0553,61,None,None,None,Flagged,Fail,8,Moderate
E0554,689,Minor,Within past 1-3 years,None,Flagged,Pass,11,Moderate
E0555,447,None,None,Minor,None,Pass,8,Moderate
E0556,825,None,Within past 1-3 years,Minor,Flagged,Fail,12,Moderate
E0557,194,None,Within past year,Major,None,Pass,10,Moderate
E0558,831,Major,None,Minor,None,Pass,11,Moderate
E0559,347,None,None,None,None,None,9,Moderate
E0560,138,None,Within past 1-3 years,Minor,None,None,10,Moderate
E0561,126,Major,None,Major,None,Fail,11,Moderate
E0562,317,None,None,None,None,Pass,7,Moderate
E0563,33,Minor,Within past year,None,None,None,11,Moderate
E0564,544,Minor,Within past year,None,None,Pass,11,Moderate
E0565,943,None,None,None,None,Pass,8,Moderate
E0566,292,None,None,Minor,None,Pass,8,Moderate
E0567,957,Minor,None,None,Flagged,None,12,Moderate
E0568,374,Minor,None,None,Flagged,Pass,9,Moderate
E0569,27,Minor,None,None,None,None,9,Moderate
E0570,343,Major,None,None,None,Pass,9,Moderate
E0571,853,Major,None,None,Flagged,Fail,12,Moderate
E0572,170,None,None,None,None,Fail,7,Moderate
E0573,167,None,Within past year,Major,None,Fail,11,Moderate
E0574,743,Major,Within past year,Major,Flagged,Pass,15,High
E0575,797,Minor,Within past 1-3 years,Minor,Flagged,Pass,12,Moderate
E0576,55,Major,Within past year,None,None,None,12,Moderate
E0577,312,Major,None,Major,None,Pass,11,Moderate
E0578,307,None,None,None,None,None,9,Moderate
E0579,437,Major,None,None,None,Pass,9,Moderate
E0580,48,None,Within past 1-3 years,Major,None,Fail,10,Moderate
E0581,80,None,None,None,Flagged,Fail,8,Moderate
E0582,98,None,None,None,None,Pass,6,Low
E0583,677,None,None,Minor,None,Pass,9,Moderate
E0584,466,Major,Within past year,None,None,Fail,12,Moderate
E0585,76,None,None,Minor,None,None,9,Moderate
E0586,444,Major,None,Major,None,Fail,12,Moderate
E0587,360,Major,Within past 1-3 years,None,None,Fail,11,Moderate
E0588,101,None,None,Major,Flagged,Pass,9,Moderate
E0589,933,Major,None,None,None,None,12,Moderate
E0590,195,None,Within past year,None,None,Fail,9,Moderate
E0591,556,Minor,Within past year,None,Flagged,None,14,High
E0592,827,Major,None,None,None,Fail,11,Moderate
E0593,22,None,None,Major,Flagged,None,11,Moderate
E0594,80,None,None,None,None,None,8,Moderate
E0595,11,None,Within past 1-3 years,None,None,Fail,8,Moderate
E0596,749,None,None,None,None,Pass,8,Moderate
E0597,83,None,None,Minor,Flagged,Pass,8,Moderate
E0598,469,Minor,None,Minor,None,Pass,9,Moderate
E0599,219,None,None,Major,None,None,11,Moderate
E0600,861,None,None,Major,None,None,12,Moderate
E0601,708,None,Within past 1-3 years,Minor,None,None,12,Moderate
E0602,709,None,None,None,None,Pass,8,Moderate
E0603,67,Major,None,Minor,None,Pass,9,Moderate
E0604,669,None,None,Minor,Flagged,Fail,11,Moderate
E0605,682,Minor,Within past 1-3 years,None,Flagged,Pass,11,Moderate
E0606,141,Minor,Within past year,None,None,Pass,9,Moderate
E0607,197,Major,None,None,Flagged,None,11,Moderate
E0608,403,None,None,None,Flagged,Pass,8,Moderate
E0609,413,Minor,Within past year,None,Flagged,Fail,12,Moderate
E0610,51,Minor,None,None,None,Fail,8,Moderate
E0611,60,None,Within past 1-3 years,Minor,Flagged,None,11,Moderate
E0612,230,None,Within past 1-3 years,None,None,None,10,Moderate
E0613,777,Minor,Within past year,None,Flagged,Pass,12,Moderate
E0614,445,Major,Within past year,Minor,Flagged,Pass,13,High
E0615,68,None,None,Minor,None,Fail,8,Moderate
E0616,259,Major,None,None,Flagged,Pass,10,Moderate
E0617,138,Minor,None,Minor,None,Pass,8,Moderate
E0618,350,Minor,None,None,None,None,10,Moderate
E0619,227,Minor,Within past 1-3 years,None,None,Pass,9,Moderate
E0620,28,Minor,Within past year,None,Flagged,Pass,10,Moderate
E0621,105,None,Within past year,Minor,Flagged,Pass,10,Moderate
E0622,341,Major,None,None,None,None,11,Moderate
E0623,315,Major,Within past year,None,None,None,13,High
E0624,703,Minor,Within past 1-3 years,Minor,None,Pass,11,Moderate
E0625,227,None,Within past year,Minor,None,Pass,10,Moderate
E0626,866,Minor,None,None,Flagged,None,12,Moderate
E0627,421,None,Within past year,Minor,None,Pass,10,Moderate
E0628,88,Minor,Within past 1-3 years,None,None,None,10,Moderate
E0629,772,Major,None,Minor,Flagged,None,14,High
E0630,503,Minor,None,None,None,Fail,10,Moderate
E0631,113,Minor,Within past year,None,None,Fail,10,Moderate
E0632,16,None,Within past year,Minor,None,Pass,9,Moderate
E0633,329,None,None,Major,None,Pass,9,Moderate
E0634,276,None,None,None,None,Pass,7,Moderate
E0635,187,None,Within past year,None,Flagged,Pass,9,Moderate
E0636,541,None,Within past 1-3 years,Minor,None,Pass,10,Moderate
E0637,56,Minor,Within past 1-3 years,Minor,Flagged,None,12,Moderate
E0638,63,None,Within past year,None,Flagged,Fail,10,Moderate
E0639,108,None,None,None,None,Pass,6,Low
E0640,901,None,None,None,None,Fail,9,Moderate
E0641,262,None,Within past year,None,Flagged,None,12,Moderate
E0642,950,None,None,None,Flagged,None,11,Moderate
E0643,993,Minor,None,Major,None,Pass,11,Moderate
E0644,724,Major,None,None,Flagged,Pass,11,Moderate
E0645,735,Major,Within past 1-3 years,None,Flagged,Pass,12,Moderate
E0646,23,None,None,Minor,None,Fail,8,Moderate
E0647,78,Major,None,None,Flagged,Pass,9,Moderate
E0648,909,None,Within past year,None,Flagged,Fail,12,Moderate
E0649,139,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E0650,312,Minor,None,None,None,Pass,8,Moderate
E0651,47,Minor,Within past year,None,None,Pass,9,Moderate
E0652,435,None,None,None,None,Fail,8,Moderate
E0653,117,None,Within past year,None,Flagged,Pass,9,Moderate
E0654,617,None,Within past year,Minor,Flagged,None,14,High
E0655,55,Minor,None,None,Flagged,Pass,8,Moderate
E0656,614,Minor,Within past year,None,None,None,13,High
E0657,769,None,None,None,None,None,10,Moderate
E0658,312,Major,None,Minor,None,Pass,10,Moderate
E0659,254,Major,Within past year,None,None,Pass,11,Moderate
E0660,119,None,None,None,None,Fail,7,Moderate
E0661,428,None,None,None,Flagged,Pass,8,Moderate
E0662,168,Minor,None,None,None,Fail,8,Moderate
E0663,890,None,None,None,Flagged,Pass,9,Moderate
E0664,180,Minor,None,Major,None,Pass,9,Moderate
E0665,477,None,None,None,None,Pass,7,Moderate
E0666,160,None,None,None,None,None,8,Moderate
E0667,229,None,Within past year,Major,Flagged,Pass,12,Moderate
E0668,858,Minor,None,Minor,None,None,12,Moderate
E0669,96,None,None,None,None,Pass,6,Low
E0670,79,None,None,None,None,Pass,6,Low
E0671,68,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E0672,191,Minor,Within past 1-3 years,Minor,Flagged,Pass,10,Moderate
E0673,273,None,Within past 1-3 years,None,None,Pass,8,Moderate
E0674,87,Major,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E0675,570,None,None,None,None,Pass,8,Moderate
E0676,624,None,None,Minor,None,None,11,Moderate
E0677,738,Minor,Within past 1-3 years,Minor,Flagged,Pass,12,Moderate
E0678,93,Major,Within past year,Minor,None,Fail,12,Moderate
E0679,868,None,Within past year,None,None,Pass,10,Moderate
E0680,112,Minor,None,None,None,None,9,Moderate
E0681,70,Minor,None,Major,None,Pass,9,Moderate
E0682,706,Major,Within past 1-3 years,None,None,Pass,11,Moderate
E0683,11,Minor,Within past 1-3 years,Major,None,Fail,11,Moderate
E0684,16,Major,Within past 1-3 years,None,Flagged,Fail,11,Moderate
E0685,550,Major,None,None,None,Fail,11,Moderate
E0686,786,None,None,None,None,Pass,8,Moderate
E0687,133,Major,None,None,None,Pass,8,Moderate
E0688,113,None,Within past year,None,None,Pass,8,Moderate
E0689,151,Minor,Within past 1-3 years,Minor,Flagged,Pass,10,Moderate
E0690,851,None,None,None,Flagged,None,11,Moderate
E0691,311,Major,Within past 1-3 years,Minor,Flagged,Fail,13,High
E0692,761,Minor,Within past year,None,None,Fail,12,Moderate
E0693,274,Major,None,None,Flagged,Pass,10,Moderate
E0694,442,Minor,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E0695,701,None,None,None,None,Fail,9,Moderate
E0696,599,None,Within past year,Minor,None,Pass,11,Moderate
E0697,273,Major,None,Major,None,Pass,11,Moderate
E0698,958,None,None,None,None,Pass,8,Moderate
E0699,88,None,Within past year,None,None,Pass,8,Moderate
E0700,234,None,None,Minor,None,Pass,8,Moderate
E0701,109,Major,None,None,Flagged,None,11,Moderate
E0702,171,Minor,None,Minor,Flagged,None,11,Moderate
E0703,407,Major,None,Major,None,Pass,11,Moderate
E0704,43,None,Within past year,None,None,Pass,8,Moderate
E0705,472,None,None,None,None,None,9,Moderate
E0706,207,None,Within past year,Minor,None,Pass,10,Moderate
E0707,43,Major,Within past 1-3 years,Major,None,Pass,11,Moderate
E0708,481,Major,None,Minor,Flagged,Pass,11,Moderate
E0709,924,None,None,Minor,None,Pass,9,Moderate
E0710,897,None,None,None,Flagged,Fail,10,Moderate
E0711,821,Minor,None,Minor,None,None,12,Moderate
E0712,998,Minor,Within past 1-3 years,None,Flagged,Pass,11,Moderate
E0713,866,None,None,None,None,Pass,8,Moderate
E0714,53,Minor,None,None,None,Pass,7,Moderate
E0715,141,Minor,Within past year,None,None,Fail,10,Moderate
E0716,17,Major,Within past year,None,Flagged,Pass,11,Moderate
E0717,261,Major,None,Major,None,None,13,High
E0718,836,Major,None,None,Flagged,Fail,12,Moderate
E0719,981,None,Within past 1-3 years,None,None,None,11,Moderate
E0720,321,None,None,None,None,Pass,7,Moderate
E0721,144,None,None,Major,Flagged,None,11,Moderate
E0722,440,None,None,None,None,Pass,7,Moderate
E0723,368,Minor,None,None,None,Pass,8,Moderate
E0724,468,None,Within past 1-3 years,Major,None,None,12,Moderate
E0725,300,Minor,Within past year,None,Flagged,None,13,High
E0726,141,None,None,None,None,None,8,Moderate
E0727,31,Minor,None,Minor,None,Fail,9,Moderate
E0728,44,Minor,Within past year,None,None,Pass,9,Moderate
E0729,663,Minor,Within past 1-3 years,None,Flagged,Pass,11,Moderate
E0730,697,None,None,None,None,Pass,8,Moderate
E0731,350,None,Within past year,Major,None,Fail,12,Moderate
E0732,189,None,Within past year,None,None,Pass,8,Moderate
E0733,553,None,None,None,None,Pass,8,Moderate
E0734,666,None,Within past year,None,Flagged,None,13,High
E0735,123,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0736,891,Major,Within past year,None,None,Fail,13,High
E0737,740,Major,None,None,None,Pass,10,Moderate
E0738,629,Major,None,None,None,Pass,10,Moderate
E0739,170,Minor,None,Major,None,None,11,Moderate
E0740,570,Minor,Within past 1-3 years,None,Flagged,Pass,11,Moderate
E0741,30,None,Within past year,None,None,None,10,Moderate
E0742,139,None,Within past 1-3 years,Major,None,Pass,9,Moderate
E0743,225,None,Within past year,Minor,None,Fail,11,Moderate
E0744,342,Minor,None,None,None,Fail,9,Moderate
E0745,760,None,Within past year,None,None,Pass,10,Moderate
E0746,887,None,None,Minor,None,Pass,9,Moderate
E0747,359,Minor,Within past 1-3 years,Minor,None,Pass,10,Moderate
E0748,429,Major,None,None,None,Pass,9,Moderate
E0749,149,Minor,Within past 1-3 years,Minor,None,Fail,10,Moderate
E0750,16,Minor,None,Minor,None,Pass,8,Moderate
E0751,21,Major,Within past year,Minor,Flagged,None,14,High
E0752,18,None,None,Minor,None,Pass,7,Moderate
E0753,27,Major,Within past year,None,None,None,12,Moderate
E0754,544,Minor,None,None,Flagged,Pass,10,Moderate
E0755,448,None,Within past year,Minor,Flagged,Pass,11,Moderate
E0756,546,Minor,None,Minor,Flagged,None,13,High
E0757,507,Minor,None,Minor,None,Pass,10,Moderate
E0758,194,None,None,Major,None,Fail,9,Moderate
E0759,22,None,None,None,None,Pass,6,Low
E0760,160,None,Within past 1-3 years,Minor,Flagged,Pass,9,Moderate
E0761,475,Minor,None,Minor,Flagged,None,12,Moderate
E0762,364,Minor,None,Minor,None,Fail,10,Moderate
E0763,92,Minor,Within past year,None,None,None,11,Moderate
E0764,176,Minor,None,None,None,Fail,8,Moderate
E0765,179,Major,Within past 1-3 years,None,Flagged,None,12,Moderate
E0766,890,None,Within past year,Minor,Flagged,Pass,12,Moderate
E0767,245,Minor,None,Major,None,Pass,10,Moderate
E0768,149,Minor,None,Major,Flagged,None,12,Moderate
E0769,161,None,Within past year,None,None,Fail,9,Moderate
E0770,872,Major,Within past year,None,Flagged,None,15,High
E0771,436,None,Within past 1-3 years,Minor,Flagged,Fail,11,Moderate
E0772,54,None,Within past year,Minor,None,Fail,10,Moderate
E0773,21,Major,None,None,Flagged,Fail,10,Moderate
E0774,85,Major,Within past year,None,None,Fail,11,Moderate
E0775,287,None,None,Minor,None,Pass,8,Moderate
E0776,319,Minor,None,None,None,Fail,9,Moderate
E0777,667,Minor,None,None,None,Pass,9,Moderate
E0778,250,None,None,Minor,Flagged,Pass,9,Moderate
E0779,836,Minor,Within past year,None,None,Pass,11,Moderate
E0780,319,None,None,Minor,Flagged,Pass,9,Moderate
E0781,119,Minor,Within past 1-3 years,None,Flagged,Pass,9,Moderate
E0782,938,None,Within past 1-3 years,None,None,Pass,9,Moderate
E0783,192,None,Within past year,Major,Flagged,Pass,11,Moderate
E0784,148,Minor,None,None,Flagged,None,10,Moderate
E0785,691,None,Within past year,None,Flagged,None,13,High
E0786,625,None,Within past 1-3 years,None,None,Pass,9,Moderate
E0787,65,Minor,None,Minor,Flagged,Pass,9,Moderate
E0788,245,Minor,None,None,None,Fail,9,Moderate
E0789,542,None,None,None,None,Fail,9,Moderate
E0790,56,Major,None,Major,None,Fail,11,Moderate
E0791,925,None,Within past 1-3 years,Minor,Flagged,Pass,11,Moderate
E0792,237,Minor,None,None,None,Pass,8,Moderate
E0793,316,None,None,Minor,None,Fail,9,Moderate
E0794,471,None,None,None,Flagged,Pass,8,Moderate
E0795,631,None,None,None,Flagged,None,11,Moderate
E0796,12,None,None,Major,None,None,10,Moderate
E0797,150,Major,Within past year,None,Flagged,Pass,11,Moderate
E0798,317,Major,None,Minor,None,Pass,10,Moderate
E0799,21,Minor,Within past 1-3 years,None,Flagged,Pass,9,Moderate
E0800,19,None,Within past 1-3 years,Minor,None,Fail,9,Moderate
E0801,409,Minor,None,Minor,None,Pass,9,Moderate
E0802,111,Minor,Within past 1-3 years,None,Flagged,Fail,10,Moderate
E0803,715,None,None,Major,Flagged,None,13,High
E0804,46,Minor,None,None,Flagged,Pass,8,Moderate
E0805,384,Major,None,Minor,None,Pass,10,Moderate
E0806,331,None,None,Major,None,None,11,Moderate
E0807,134,Minor,Within past year,None,None,Pass,9,Moderate
E0808,61,Major,None,None,None,Pass,8,Moderate
E0809,499,Minor,None,None,None,None,10,Moderate
E0810,260,Major,Within past 1-3 years,Minor,None,None,13,High
E0811,166,Major,None,None,None,Fail,9,Moderate
E0812,722,None,Within past 1-3 years,Major,None,Pass,11,Moderate
E0813,328,None,Within past year,None,None,Fail,10,Moderate
E0814,931,Minor,None,Minor,None,Pass,10,Moderate
E0815,622,Major,Within past year,None,None,Fail,13,High
E0816,749,Minor,Within past 1-3 years,None,Flagged,Pass,11,Moderate
E0817,249,None,None,None,None,Pass,7,Moderate
