Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Total Risk Score,Risk Category
E0544,12,Minor,None,None,None,Pass,7,Moderate
E0545,155,None,None,None,None,Pass,6,Low
E0546,67,Minor,None,None,None,Pass,7,Moderate
E0547,166,None,Within past year,Minor,Flagged,Pass,10,Moderate
E0548,114,None,None,None,None,Pass,6,Low
E0549,128,None,Within past year,None,None,Fail,9,Moderate
E0550,165,None,None,None,Flagged,Pass,7,Moderate
E0551,106,None,None,None,Flagged,Pass,7,Moderate
E0552,50,None,None,None,None,Pass,6,Low
E0553,156,None,None,None,None,Pass,6,Low
E0554,104,None,None,None,None,Pass,6,Low
E0555,156,None,None,None,None,Pass,6,Low
E0556,32,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0557,131,None,None,None,Flagged,Pass,7,Moderate
E0558,164,None,None,None,None,Pass,6,Low
E0559,56,None,None,None,None,Pass,6,Low
E0560,128,None,None,Minor,None,Pass,7,Moderate
E0561,141,None,None,None,None,Pass,6,Low
E0562,19,None,None,None,None,Pass,6,Low
E0563,39,None,None,None,None,Pass,6,Low
E0564,58,Minor,None,None,None,Pass,7,Moderate
E0565,171,None,None,None,None,Pass,6,Low
E0566,149,None,None,None,Flagged,Pass,7,Moderate
E0567,61,None,None,None,None,Fail,7,Moderate
E0568,195,None,None,None,None,Pass,6,Low
E0569,46,None,Within past year,None,None,None,10,Moderate
E0570,143,None,None,None,None,Pass,6,Low
E0571,74,None,None,None,None,Pass,6,Low
E0572,199,None,None,None,None,Fail,7,Moderate
E0573,95,None,None,None,Flagged,Pass,7,Moderate
E0574,62,None,None,None,None,Pass,6,Low
E0575,83,None,None,None,None,Pass,6,Low
E0576,179,None,None,Minor,None,Pass,7,Moderate
E0577,161,None,None,None,None,Pass,6,Low
E0578,57,None,None,None,None,Pass,6,Low
E0579,185,None,None,Minor,None,Pass,7,Moderate
E0580,65,None,None,None,None,Pass,6,Low
E0581,87,None,None,Minor,None,Fail,8,Moderate
E0582,194,Minor,None,None,None,Pass,7,Moderate
E0583,146,None,None,None,Flagged,Pass,7,Moderate
E0584,145,None,None,None,None,Pass,6,Low
E0585,13,None,None,None,None,Fail,7,Moderate
E0586,33,None,None,None,None,Pass,6,Low
E0587,110,None,None,None,None,Pass,6,Low
E0588,45,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0589,176,None,None,None,None,Pass,6,Low
E0590,128,None,None,None,None,Pass,6,Low
E0591,129,None,None,None,None,Pass,6,Low
E0592,124,None,None,None,None,Pass,6,Low
E0593,49,None,None,None,None,Pass,6,Low
E0594,164,None,None,None,None,Fail,7,Moderate
E0595,96,Major,None,Minor,None,Pass,9,Moderate
E0596,99,None,None,None,None,Pass,6,Low
E0597,27,None,None,None,None,Pass,6,Low
E0598,63,None,None,Minor,Flagged,Fail,9,Moderate
E0599,106,None,None,None,None,Pass,6,Low
E0600,68,None,None,None,None,Pass,6,Low
E0601,82,None,None,None,None,Pass,6,Low
E0602,40,None,Within past year,None,Flagged,Pass,9,Moderate
E0603,146,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0604,115,None,None,None,None,Pass,6,Low
E0605,98,None,None,None,None,Pass,6,Low
E0606,36,None,None,None,None,Pass,6,Low
E0607,29,None,None,None,Flagged,Pass,7,Moderate
E0608,12,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0609,58,None,None,None,None,Pass,6,Low
E0610,156,None,None,None,Flagged,Pass,7,Moderate
E0611,189,None,None,None,None,Fail,7,Moderate
E0612,104,None,None,None,None,Pass,6,Low
E0613,138,Minor,None,None,None,Pass,7,Moderate
E0614,155,None,None,None,None,Pass,6,Low
E0615,169,None,None,None,None,Pass,6,Low
E0616,135,None,None,Minor,None,Pass,7,Moderate
E0617,77,None,None,None,None,Pass,6,Low
E0618,164,None,None,None,None,Pass,6,Low
E0619,103,None,Within past year,None,None,Pass,8,Moderate
E0620,100,None,None,None,None,Pass,6,Low
E0621,187,None,None,None,Flagged,Pass,7,Moderate
E0622,181,None,None,Minor,None,Fail,8,Moderate
E0623,132,None,None,Major,None,Pass,8,Moderate
E0624,133,None,None,None,None,Pass,6,Low
E0625,164,None,None,None,Flagged,Pass,7,Moderate
E0626,166,None,None,None,None,Pass,6,Low
E0627,92,None,Within past year,None,None,Pass,8,Moderate
E0628,128,None,None,Minor,None,Pass,7,Moderate
E0629,49,None,None,None,None,Pass,6,Low
E0630,20,None,None,None,None,Pass,6,Low
E0631,160,None,None,None,None,Pass,6,Low
E0632,105,Major,None,None,Flagged,Pass,9,Moderate
E0633,38,None,None,None,Flagged,Pass,7,Moderate
E0634,146,None,None,Minor,None,Pass,7,Moderate
E0635,18,None,None,Minor,None,Pass,7,Moderate
E0636,81,None,None,Minor,None,Pass,7,Moderate
E0637,113,None,None,None,None,Pass,6,Low
E0638,188,None,None,None,None,Pass,6,Low
E0639,86,None,Within past year,None,None,Pass,8,Moderate
E0640,71,None,None,None,None,Pass,6,Low
E0641,40,None,None,None,Flagged,Pass,7,Moderate
E0642,35,None,None,None,None,Pass,6,Low
E0643,108,None,None,None,None,Pass,6,Low
E0644,193,None,Within past year,None,None,Pass,8,Moderate
E0645,158,Major,None,None,None,Pass,8,Moderate
E0646,77,None,None,None,None,Pass,6,Low
E0647,59,None,None,None,None,Pass,6,Low
E0648,120,None,None,None,None,Pass,6,Low
E0649,154,None,None,Minor,None,Pass,7,Moderate
E0650,197,None,None,None,Flagged,Pass,7,Moderate
E0651,109,None,None,None,None,Pass,6,Low
E0652,145,None,None,None,None,Pass,6,Low
E0653,174,None,None,None,None,Pass,6,Low
E0654,149,None,None,None,None,Pass,6,Low
E0655,134,None,None,None,None,Pass,6,Low
E0656,76,None,None,None,None,Pass,6,Low
E0657,136,None,None,Minor,None,Pass,7,Moderate
E0658,47,None,None,Minor,None,Pass,7,Moderate
E0659,106,None,None,None,None,Pass,6,Low
E0660,109,None,None,None,None,Pass,6,Low
E0661,64,None,None,None,None,Fail,7,Moderate
E0662,128,None,None,Major,None,Pass,8,Moderate
E0663,177,None,None,None,Flagged,Pass,7,Moderate
E0664,190,None,None,None,None,Pass,6,Low
E0665,159,None,None,None,None,Pass,6,Low
E0666,13,None,None,None,None,Pass,6,Low
E0667,35,None,None,None,None,Pass,6,Low
E0668,129,None,None,None,None,Pass,6,Low
E0669,29,None,None,None,None,Pass,6,Low
E0670,88,None,None,None,None,Pass,6,Low
E0671,178,None,None,None,Flagged,Pass,7,Moderate
E0672,138,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0673,141,None,None,None,None,Pass,6,Low
E0674,90,None,None,None,None,Pass,6,Low
E0675,18,None,None,None,Flagged,Pass,7,Moderate
E0676,153,None,None,Minor,Flagged,Pass,8,Moderate
E0677,33,None,None,None,None,Pass,6,Low
E0678,12,None,None,None,None,Pass,6,Low
E0679,186,Minor,Within past year,None,None,Pass,9,Moderate
E0680,32,None,None,None,None,Pass,6,Low
E0681,180,None,None,None,None,Pass,6,Low
E0682,78,Minor,None,None,None,Pass,7,Moderate
E0683,198,None,None,None,None,Pass,6,Low
E0684,153,None,None,None,None,Pass,6,Low
E0685,44,Minor,Within past 1-3 years,None,Flagged,Pass,9,Moderate
E0686,19,None,None,None,None,Pass,6,Low
E0687,139,None,None,None,Flagged,Pass,7,Moderate
E0688,192,None,None,None,None,Pass,6,Low
E0689,173,None,None,None,None,Pass,6,Low
E0690,142,None,None,None,Flagged,Pass,7,Moderate
E0691,148,None,None,None,None,Pass,6,Low
E0692,169,None,None,None,None,Pass,6,Low
E0693,72,None,None,None,Flagged,None,9,Moderate
E0694,26,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E0695,77,Minor,None,None,None,Pass,7,Moderate
E0696,121,None,None,None,Flagged,Pass,7,Moderate
E0697,56,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0698,54,None,None,Minor,Flagged,Pass,8,Moderate
E0699,35,None,None,None,None,Pass,6,Low
E0700,123,None,None,None,None,Pass,6,Low
E0701,63,None,None,None,None,Pass,6,Low
E0702,19,None,None,None,None,Pass,6,Low
E0703,28,None,None,None,None,Pass,6,Low
E0704,109,Minor,None,None,None,Pass,7,Moderate
E0705,110,None,None,None,Flagged,Fail,8,Moderate
E0706,133,Minor,None,None,None,Fail,8,Moderate
E0707,17,None,None,None,None,Pass,6,Low
E0708,144,None,None,None,None,Pass,6,Low
E0709,59,None,None,None,None,Pass,6,Low
E0710,181,Minor,None,None,None,Pass,7,Moderate
E0711,16,Minor,Within past year,None,None,Pass,9,Moderate
E0712,33,None,None,None,None,Fail,7,Moderate
E0713,138,None,None,None,None,Pass,6,Low
E0714,70,None,None,None,None,Pass,6,Low
E0715,108,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0716,25,None,None,None,None,Pass,6,Low
E0717,182,Major,None,None,None,Pass,8,Moderate
E0718,72,None,None,None,None,Pass,6,Low
E0719,161,None,None,None,None,Pass,6,Low
E0720,21,None,None,Minor,None,Pass,7,Moderate
E0721,49,None,None,None,None,Fail,7,Moderate
E0722,184,None,None,None,Flagged,Pass,7,Moderate
E0723,15,None,None,None,None,Pass,6,Low
E0724,52,None,None,None,None,Pass,6,Low
E0725,124,None,None,Minor,None,Pass,7,Moderate
E0726,121,None,None,None,Flagged,Pass,7,Moderate
E0727,63,None,None,None,None,Pass,6,Low
E0728,74,None,None,Minor,None,Pass,7,Moderate
E0729,191,None,Within past year,None,None,Pass,8,Moderate
E0730,14,None,None,Major,None,Pass,8,Moderate
E0731,60,None,None,None,None,Pass,6,Low
E0732,161,Minor,None,None,None,Pass,7,Moderate
E0733,93,None,None,None,None,Pass,6,Low
E0734,181,None,None,None,None,Pass,6,Low
E0735,27,None,None,None,None,Pass,6,Low
E0736,192,None,None,None,None,Pass,6,Low
E0737,46,None,None,None,None,Fail,7,Moderate
E0738,87,None,None,None,None,Pass,6,Low
E0739,142,None,None,None,None,Pass,6,Low
E0740,38,None,None,Minor,None,Pass,7,Moderate
E0741,110,None,None,None,Flagged,Pass,7,Moderate
E0742,112,None,None,None,None,Pass,6,Low
E0743,112,None,None,None,None,Pass,6,Low
E0744,94,None,None,None,None,Pass,6,Low
E0745,45,None,None,None,None,Pass,6,Low
E0746,103,None,None,None,None,Pass,6,Low
E0747,13,None,None,None,None,Pass,6,Low
E0748,79,None,None,None,None,Pass,6,Low
E0749,89,None,None,None,Flagged,Pass,7,Moderate
E0750,130,None,None,None,None,Pass,6,Low
E0751,124,None,None,Minor,None,Pass,7,Moderate
E0752,50,None,None,None,None,Fail,7,Moderate
E0753,197,None,None,None,None,Fail,7,Moderate
E0754,159,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0755,173,None,None,None,None,Pass,6,Low
E0756,99,None,None,None,Flagged,Pass,7,Moderate
E0757,118,None,None,None,Flagged,Pass,7,Moderate
E0758,93,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E0759,55,None,None,None,None,Pass,6,Low
E0760,63,None,None,None,None,Pass,6,Low
E0761,186,None,None,None,Flagged,Pass,7,Moderate
E0762,57,None,None,None,None,Pass,6,Low
E0763,98,None,None,None,None,Pass,6,Low
E0764,140,None,None,None,None,Pass,6,Low
E0765,28,None,None,None,None,Pass,6,Low
E0766,170,None,None,None,None,Pass,6,Low
E0767,52,None,None,None,None,Fail,7,Moderate
E0768,75,None,None,None,None,Pass,6,Low
E0769,81,None,None,None,None,Fail,7,Moderate
E0770,152,None,None,None,None,Pass,6,Low
E0771,94,None,None,None,Flagged,Pass,7,Moderate
E0772,95,None,None,None,None,Pass,6,Low
E0773,51,None,None,None,None,Fail,7,Moderate
E0774,65,Minor,None,None,Flagged,Fail,9,Moderate
E0775,91,None,Within past year,None,None,Pass,8,Moderate
E0776,19,None,Within past year,None,Flagged,Pass,9,Moderate
E0777,11,None,None,None,Flagged,Pass,7,Moderate
E0778,27,None,None,None,None,Pass,6,Low
E0779,64,None,None,None,None,Pass,6,Low
E0780,25,None,None,None,None,Pass,6,Low
E0781,165,None,None,None,None,Pass,6,Low
E0782,12,None,None,None,None,Pass,6,Low
E0783,45,None,None,None,None,Pass,6,Low
E0784,81,None,None,Minor,None,Pass,7,Moderate
E0785,12,None,None,None,None,Pass,6,Low
E0786,165,None,None,None,None,Pass,6,Low
E0787,137,None,None,None,None,Fail,7,Moderate
E0788,150,None,None,None,None,Pass,6,Low
E0789,163,None,None,None,Flagged,Pass,7,Moderate
E0790,38,None,Within past year,None,None,Fail,9,Moderate
E0791,126,None,None,None,None,Pass,6,Low
E0792,136,None,Within past year,None,None,Pass,8,Moderate
E0793,72,None,None,Minor,None,Pass,7,Moderate
E0794,158,None,None,None,None,Pass,6,Low
E0795,34,None,None,None,None,Pass,6,Low
E0796,47,None,None,None,None,Pass,6,Low
E0797,26,None,None,None,None,Pass,6,Low
E0798,17,None,None,Major,None,Fail,9,Moderate
E0799,176,None,None,None,None,Pass,6,Low
E0800,188,None,None,None,None,Pass,6,Low
E0801,111,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0802,62,None,Within past year,None,None,Pass,8,Moderate
E0803,69,None,None,None,None,Pass,6,Low
E0804,181,None,None,None,Flagged,Pass,7,Moderate
E0805,197,None,None,None,None,Pass,6,Low
E0806,161,None,None,None,None,Pass,6,Low
E0807,118,None,None,None,Flagged,Pass,7,Moderate
E0808,82,None,None,Major,Flagged,Pass,9,Moderate
E0809,81,None,None,None,Flagged,Pass,7,Moderate
E0810,56,None,None,None,None,Pass,6,Low
E0811,161,None,None,None,None,Pass,6,Low
E0812,159,Minor,None,None,None,Pass,7,Moderate
E0813,35,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E0814,64,None,None,None,None,Pass,6,Low
E0815,90,None,None,None,None,Pass,6,Low
E0816,94,None,None,None,None,Pass,6,Low
E0817,57,None,None,Minor,None,Pass,7,Moderate
E0818,128,None,None,Major,Flagged,Pass,9,Moderate
E0819,132,Minor,None,None,None,Pass,7,Moderate
E0820,62,None,None,None,None,Pass,6,Low
E0821,156,None,None,None,None,Pass,6,Low
E0822,117,None,None,None,None,Pass,6,Low
E0823,27,None,None,None,None,Pass,6,Low
E0824,169,None,None,None,None,Pass,6,Low
E0825,115,None,None,None,Flagged,Pass,7,Moderate
E0826,113,Minor,None,None,Flagged,Pass,8,Moderate
E0827,23,None,None,None,None,Pass,6,Low
E0828,198,Major,None,None,None,Pass,8,Moderate
E0829,159,None,None,Minor,None,Fail,8,Moderate
E0830,158,None,None,None,None,Pass,6,Low
E0831,69,None,None,None,None,Pass,6,Low
E0832,152,None,None,None,None,Pass,6,Low
E0833,30,None,None,None,None,None,8,Moderate
E0834,39,Minor,None,None,None,Pass,7,Moderate
E0835,186,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0836,194,None,None,None,None,Pass,6,Low
E0837,197,None,None,Minor,None,Pass,7,Moderate
E0838,54,None,None,Minor,None,Pass,7,Moderate
E0839,174,Minor,Within past year,None,None,Pass,9,Moderate
E0840,86,None,None,None,None,Pass,6,Low
E0841,125,None,None,None,None,Pass,6,Low
E0842,199,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0843,65,None,None,None,Flagged,Pass,7,Moderate
E0844,155,None,None,None,Flagged,Pass,7,Moderate
E0845,195,None,None,None,None,Fail,7,Moderate
E0846,30,None,None,None,None,Pass,6,Low
E0847,76,None,None,None,None,Pass,6,Low
E0848,56,None,None,None,None,Pass,6,Low
E0849,127,None,None,None,None,Pass,6,Low
E0850,116,None,None,Minor,Flagged,Pass,8,Moderate
E0851,97,None,None,None,None,Fail,7,Moderate
E0852,31,None,None,None,None,Pass,6,Low
E0853,27,None,None,None,None,Pass,6,Low
E0854,119,None,None,None,None,None,8,Moderate
E0855,91,None,Within past year,None,None,Pass,8,Moderate
E0856,32,None,None,None,None,Pass,6,Low
E0857,169,None,None,None,None,Pass,6,Low
E0858,171,None,None,None,None,Pass,6,Low
E0859,190,None,None,None,None,Pass,6,Low
E0860,137,None,None,None,None,Pass,6,Low
E0861,126,None,None,Minor,None,Pass,7,Moderate
E0862,12,None,None,None,None,Pass,6,Low
E0863,100,None,None,None,None,Pass,6,Low
E0864,173,None,None,None,None,Pass,6,Low
E0865,28,None,None,None,None,Pass,6,Low
E0866,54,None,None,Minor,Flagged,Pass,8,Moderate
E0867,110,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E0868,85,None,None,None,None,Pass,6,Low
E0869,83,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0870,56,None,None,None,None,Pass,6,Low
E0871,175,None,None,None,None,Pass,6,Low
E0872,152,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E0873,30,None,None,None,Flagged,Pass,7,Moderate
E0874,67,None,None,None,None,Pass,6,Low
E0875,107,Minor,None,None,None,Pass,7,Moderate
E0876,55,None,None,None,None,Pass,6,Low
E0877,160,Minor,None,None,None,Pass,7,Moderate
E0878,193,None,None,None,Flagged,Pass,7,Moderate
E0879,117,None,None,None,None,Pass,6,Low
E0880,125,None,None,None,None,Pass,6,Low
E0881,17,None,None,None,None,Pass,6,Low
E0882,111,None,Within past year,None,None,Pass,8,Moderate
E0883,37,None,None,None,None,Pass,6,Low
E0884,200,None,None,None,None,Pass,7,Moderate
E0885,34,None,None,None,None,Pass,6,Low
E0886,61,None,None,None,Flagged,Pass,7,Moderate
E0887,175,None,None,None,None,Pass,6,Low
E0888,109,None,None,Minor,None,Pass,7,Moderate
E0889,48,None,None,None,Flagged,Pass,7,Moderate
E0890,161,None,None,None,None,Pass,6,Low
E0891,88,None,None,None,None,Pass,6,Low
E0892,16,None,None,None,Flagged,Pass,7,Moderate
E0893,60,None,None,None,None,Pass,6,Low
E0894,133,None,Within past 1-3 years,None,None,Fail,8,Moderate
E0895,106,None,None,None,None,Pass,6,Low
E0896,141,None,None,None,None,Pass,6,Low
E0897,52,None,None,None,None,Pass,6,Low
E0898,23,None,None,None,Flagged,Pass,7,Moderate
E0899,87,None,None,None,None,Pass,6,Low
E0900,150,None,None,None,None,Pass,6,Low
E0901,111,None,None,None,Flagged,Fail,8,Moderate
E0902,146,None,Within past year,None,Flagged,Pass,9,Moderate
E0903,174,None,None,None,Flagged,Pass,7,Moderate
E0904,178,None,None,None,None,Fail,7,Moderate
E0905,69,Minor,None,None,None,Pass,7,Moderate
E0906,106,None,None,None,None,Pass,6,Low
E0907,69,None,None,None,None,Pass,6,Low
E0908,194,None,None,None,None,Pass,6,Low
E0909,122,None,None,None,None,Pass,6,Low
E0910,108,None,None,None,None,Pass,6,Low
E0911,163,None,None,None,None,Pass,6,Low
E0912,113,None,None,None,None,Pass,6,Low
E0913,149,None,None,Minor,None,Pass,7,Moderate
E0914,148,None,None,None,None,Pass,6,Low
E0915,97,None,None,None,None,Pass,6,Low
E0916,108,None,None,None,None,Pass,6,Low
E0917,180,None,None,None,None,Pass,6,Low
E0918,159,None,None,None,None,Pass,6,Low
E0919,88,None,None,None,None,Fail,7,Moderate
E0920,79,None,None,None,None,Pass,6,Low
E0921,33,None,None,None,None,Pass,6,Low
E0922,183,None,None,Minor,None,Pass,7,Moderate
E0923,152,None,None,None,None,Pass,6,Low
E0924,132,None,None,None,None,Pass,6,Low
E0925,119,None,None,Major,None,Pass,8,Moderate
E0926,146,None,None,None,Flagged,Pass,7,Moderate
E0927,48,None,None,None,None,Pass,6,Low
E0928,192,None,None,None,None,Pass,6,Low
E0929,186,None,None,None,None,Pass,6,Low
E0930,34,None,None,None,None,Pass,6,Low
E0931,187,None,Within past year,Major,None,Pass,10,Moderate
E0932,183,None,Within past 1-3 years,None,None,Fail,8,Moderate
E0933,20,None,None,None,None,Pass,6,Low
E0934,196,None,None,None,None,Pass,6,Low
E0935,192,None,None,None,None,Pass,6,Low
E0936,41,None,None,None,None,Pass,6,Low
E0937,119,None,None,None,Flagged,Fail,8,Moderate
E0938,183,None,None,None,None,Pass,6,Low
E0939,92,None,None,None,None,Pass,6,Low
E0940,123,Minor,Within past year,None,Flagged,None,12,Moderate
E0941,193,Minor,None,None,Flagged,Pass,8,Moderate
E0942,13,None,None,None,None,Fail,7,Moderate
E0943,124,None,None,Minor,None,Pass,7,Moderate
E0944,49,None,None,Minor,None,Pass,7,Moderate
E0945,169,None,None,None,Flagged,Pass,7,Moderate
E0946,25,None,None,None,None,Pass,6,Low
E0947,32,Minor,None,None,None,Pass,7,Moderate
E0948,200,None,None,None,Flagged,Pass,8,Moderate
E0949,136,None,None,None,None,Pass,6,Low
E0950,66,None,None,None,None,Pass,6,Low
E0951,138,None,None,None,None,Pass,6,Low
E0952,14,None,None,None,Flagged,Pass,7,Moderate
E0953,70,Minor,None,None,Flagged,Pass,8,Moderate
E0954,28,None,None,None,Flagged,Pass,7,Moderate
E0955,51,None,None,Minor,None,Pass,7,Moderate
E0956,76,None,None,None,None,Pass,6,Low
E0957,173,None,None,None,None,Pass,6,Low
E0958,28,None,None,None,None,Pass,6,Low
E0959,103,None,Within past 1-3 years,None,None,Pass,7,Moderate
E0960,184,None,None,None,None,Pass,6,Low
E0961,181,Major,None,None,Flagged,Pass,9,Moderate
E0962,94,None,Within past year,None,Flagged,Pass,9,Moderate
E0963,187,Minor,None,None,Flagged,Pass,8,Moderate
E0964,98,None,None,None,None,Pass,6,Low
E0965,33,None,None,None,Flagged,Pass,7,Moderate
E0966,200,None,Within past year,None,None,Pass,9,Moderate
E0967,154,None,None,None,Flagged,Pass,7,Moderate
E0968,95,None,None,None,None,Pass,6,Low
E0969,179,None,None,None,None,Pass,6,Low
E0970,117,Major,None,Minor,None,Pass,9,Moderate
E0971,196,None,None,None,Flagged,Pass,7,Moderate
E0972,118,Minor,None,None,None,Pass,7,Moderate
E0973,172,None,None,None,Flagged,Pass,7,Moderate
E0974,99,None,None,Minor,None,Pass,7,Moderate
E0975,127,None,None,None,None,Pass,6,Low
E0976,25,None,None,None,None,Pass,6,Low
E0977,53,None,None,None,None,Pass,6,Low
E0978,75,None,None,None,None,Pass,6,Low
E0979,138,None,None,None,None,Pass,6,Low
E0980,73,None,Within past year,None,Flagged,Pass,9,Moderate
E0981,162,None,None,None,None,None,8,Moderate
E0982,138,None,None,None,Flagged,Pass,7,Moderate
E0983,199,None,None,Major,None,Pass,8,Moderate
E0984,77,None,None,None,None,Pass,6,Low
E0985,41,None,None,None,None,Pass,6,Low
E0986,148,None,None,None,None,Pass,6,Low
E0987,107,None,None,None,None,Pass,6,Low
E0988,78,None,None,None,Flagged,Pass,7,Moderate
E0989,46,None,None,None,Flagged,Pass,7,Moderate
E0990,144,Minor,Within past year,None,None,Pass,9,Moderate
